Gene ID	Gene Name	SRR12168547	SRR12168546	SRR12168545	SRR12168544	SRR12168543	SRR12168542	SRR12168541	SRR12168540	SRR12168539	SRR12168538	SRR12168537	SRR12168536
ENSG00000279006		4	1	1	0	2	1	1	2	0	1	0	0
ENSG00000279009		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279011		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279012	OR51B2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279013		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000279014		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279015		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279016		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279017		1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279019		1	1	0	0	0	1	1	1	3	0	0	2
ENSG00000279020	C18orf15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279021		0	0	3	0	2	0	0	1	0	0	0	0
ENSG00000279022		1	0	0	3	1	0	0	0	0	0	0	0
ENSG00000279023		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279024		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279025		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279026		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000279028		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279029		0	0	0	1	0	0	3	1	0	1	1	2
ENSG00000279030		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279031		1	2	0	0	1	0	0	1	0	0	0	0
ENSG00000279032		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279033		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279034		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279035		0	0	2	1	0	0	0	0	0	0	0	0
ENSG00000279036		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279039		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279040		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279041		8	7	7	6	3	4	0	1	6	1	2	5
ENSG00000279042		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279043		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279044		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279045		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279046		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279047		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279048		1	1	1	1	0	0	1	2	1	2	1	1
ENSG00000279049		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279050	PWAR1	0	1	1	0	0	0	0	0	0	1	2	0
ENSG00000279051	OR6Q1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279056		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279057		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279058	AGAP14P	0	3	0	2	2	1	1	1	1	0	3	0
ENSG00000279059		7	8	14	13	11	15	8	6	5	9	2	1
ENSG00000279061		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279062	CDRT15P8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279063		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279064		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279065		0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000279066	HEXD-IT1	0	0	0	0	0	0	2	0	0	0	1	0
ENSG00000279067		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279068		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279069		1	3	4	2	2	6	5	5	2	3	3	2
ENSG00000279070		1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279071		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279072		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279073		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279074		1	0	1	1	0	0	0	0	0	0	0	0
ENSG00000279075		0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000279076		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279077		0	0	1	0	0	0	2	2	0	0	0	0
ENSG00000279078	SND1-IT1	1	2	0	0	2	0	5	1	1	0	0	0
ENSG00000279080		1	0	0	1	0	0	0	2	0	0	0	0
ENSG00000279081		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279082	LINC01727	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279083		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279085		0	0	0	0	0	3	2	0	0	0	0	0
ENSG00000279086		6	4	2	1	1	3	1	1	0	0	0	0
ENSG00000279087		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279088		7	11	13	21	9	14	22	8	6	10	14	19
ENSG00000279089		4	5	3	1	2	3	8	6	5	6	4	3
ENSG00000279090		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279091		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279092		0	1	1	0	0	1	1	1	0	0	1	0
ENSG00000279093		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279094	LINC01670	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279095		41	27	42	47	39	43	46	43	38	28	28	32
ENSG00000279096		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279097		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279098		0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279099		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279100		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279103		1	0	0	3	1	2	2	1	1	0	0	0
ENSG00000279104		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279106		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279107		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279108		1	0	1	0	0	0	1	2	1	2	0	0
ENSG00000279110		2	1	3	2	4	5	10	7	3	5	0	1
ENSG00000279111	OR10X1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279113		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279114		0	0	1	2	0	0	4	2	0	0	0	0
ENSG00000279115		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279116	OR8D2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279117		3	4	1	2	4	2	5	3	1	4	8	2
ENSG00000279118		2	0	1	2	4	1	7	1	0	2	1	2
ENSG00000279119		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279120		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279121		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279122		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279123		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279124		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279125		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279127		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279128		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279129		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279130		0	2	0	0	0	1	0	0	1	0	0	0
ENSG00000279133		3	3	1	3	5	3	6	6	1	3	0	4
ENSG00000279134		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279135		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000279136		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279137		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279138		2	0	2	0	1	0	0	1	0	1	0	1
ENSG00000279139		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279140		0	1	0	0	0	0	3	4	3	0	0	3
ENSG00000279141	LINC01451	7	10	6	10	8	9	10	9	4	7	9	10
ENSG00000279142		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279143		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279144		0	1	1	1	1	1	4	0	1	1	0	1
ENSG00000279145		0	0	0	0	0	0	0	0	2	0	0	1
ENSG00000279146		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279147		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279148		1	1	4	0	0	1	1	0	0	0	0	2
ENSG00000279149		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279151		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279152		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279153		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279154		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279155		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279156		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279157		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279159		5	2	3	4	7	9	8	12	5	8	4	6
ENSG00000279160		0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279161		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279162		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279163		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279164		0	0	1	0	1	1	1	0	0	0	0	0
ENSG00000279165		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279166		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279167		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279168		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279169	PRAMEF13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279170	TSTD3	2	0	0	0	1	0	0	1	3	0	0	0
ENSG00000279171		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279172		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279173		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279174		0	0	0	0	2	0	0	0	1	0	0	0
ENSG00000279175		0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000279176		0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000279177	CTBP2P9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279179		1	0	0	0	2	2	5	1	3	0	2	3
ENSG00000279180		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000279181		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279182		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279186		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279187		2	0	1	0	0	0	0	3	0	0	0	0
ENSG00000279189		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279190		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279191		0	1	0	1	1	2	0	1	0	0	3	0
ENSG00000279192	PWAR5	1	4	6	3	2	1	3	9	2	5	1	3
ENSG00000279193		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279196		0	0	1	0	0	1	1	2	0	0	0	2
ENSG00000279197		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279198		4	0	1	1	1	1	4	3	1	1	1	1
ENSG00000279199		0	0	0	0	1	0	0	1	0	0	0	2
ENSG00000279200		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279201		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279202		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279203		0	0	0	1	0	0	2	0	0	1	0	0
ENSG00000279204		1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279205		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279206		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279207		13	8	4	6	6	6	12	10	8	9	3	1
ENSG00000279208		1	0	2	1	0	2	0	0	0	0	0	1
ENSG00000279209		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279211		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279212		0	1	1	2	0	0	1	1	0	0	1	0
ENSG00000279213	SNX18P10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279214		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279217		0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000279218		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279220	GPR1-AS	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279221		0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279222		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279223		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279225		3	6	4	3	4	3	1	4	0	0	2	2
ENSG00000279226		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279227		9	9	7	12	17	12	9	13	10	12	10	8
ENSG00000279228		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279231		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279232		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000279233		4	1	8	3	2	8	7	6	5	2	4	4
ENSG00000279235		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279236		1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279237		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279239		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279240		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279243	LINC02736	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279245	FAM223A	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279246		0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000279248		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279249		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279250		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279251		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279253		27	33	37	39	28	33	40	49	33	23	32	34
ENSG00000279254		0	0	0	0	0	0	0	1	0	1	2	0
ENSG00000279255		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279256		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279259		3	0	3	0	0	0	0	0	2	0	3	2
ENSG00000279261	PP2672	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279262		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279263	OR2L8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279264		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279265		0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000279266		2	2	0	0	0	1	0	0	1	1	0	0
ENSG00000279267		3	1	3	0	2	3	4	1	4	0	2	3
ENSG00000279268		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279269		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279270	OR52R1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279271		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279273		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279274		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279275		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279276		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279277		0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000279278		1	2	1	1	2	0	3	1	0	1	1	0
ENSG00000279281		0	0	0	0	0	0	0	0	2	1	0	0
ENSG00000279283		2	2	2	1	1	0	4	3	4	0	3	2
ENSG00000279284		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279285		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279286		1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279288		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279289		4	1	3	0	6	6	19	20	2	2	4	4
ENSG00000279294		0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000279295		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279296	PRAL	1	2	0	1	0	0	0	0	0	0	0	0
ENSG00000279297		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279298		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279299		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279300		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279301	OR2T11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279302		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279303		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279304		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279305		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279306		0	0	2	3	0	0	1	5	0	0	1	0
ENSG00000279307	NDUFAF2P1	0	0	0	1	0	2	0	0	0	1	0	0
ENSG00000279310		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279311		1	3	2	1	1	4	2	0	0	2	1	2
ENSG00000279312		0	0	0	0	0	0	2	1	0	0	1	1
ENSG00000279313		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279314		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279315		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279317		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279319		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279320		0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000279321		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279322		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279324		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279325		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279326		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279328		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279329		19	17	34	12	14	11	20	22	11	14	16	21
ENSG00000279330		0	0	1	1	1	0	0	0	2	0	0	0
ENSG00000279331	RBM12B-AS1	0	0	0	0	0	1	1	3	0	2	0	0
ENSG00000279332		3	5	0	1	4	5	3	8	1	3	1	2
ENSG00000279333		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279334		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279336		0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000279337		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279339		0	1	0	0	0	0	2	0	0	0	0	0
ENSG00000279340		0	1	0	0	0	0	0	2	0	0	0	0
ENSG00000279341		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279342		0	1	0	1	2	0	2	2	3	0	0	0
ENSG00000279343		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279344		0	0	0	0	0	0	2	3	0	0	0	0
ENSG00000279345		0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000279347		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279348		1	1	1	2	0	1	3	4	0	2	1	3
ENSG00000279349		1	1	0	0	2	3	0	0	0	0	0	0
ENSG00000279352		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279353		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000279354		1	0	0	0	0	0	1	0	0	0	1	0
ENSG00000279355		2	1	3	0	1	4	6	0	1	0	1	6
ENSG00000279356		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279357		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000279358		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279359		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279360		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279361		1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279364		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279365		0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279366		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279367		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279368		0	1	0	0	0	2	0	1	1	0	0	0
ENSG00000279369		3	1	0	3	0	4	1	3	0	0	0	2
ENSG00000279370		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279372		0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000279373		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279375		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279376		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279377		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279378		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279379		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279381		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279382		0	0	1	0	0	0	0	1	1	0	0	0
ENSG00000279384		0	3	0	1	1	4	2	3	0	1	7	0
ENSG00000279386		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279387		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279388		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279390		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279391		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279392		0	0	0	2	0	1	0	0	1	0	1	0
ENSG00000279393		0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279394		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279395	OR5L1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279397		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279398		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279399		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279400		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279401		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279403		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279404		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279405		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279406		4	2	3	0	5	1	4	2	0	4	0	1
ENSG00000279407		0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000279408	OR4N4C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279409		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279410		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279411		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279412		4	3	7	1	2	2	4	3	1	4	4	3
ENSG00000279413		2	3	4	6	4	2	7	3	3	2	0	2
ENSG00000279414	CDRT15P9	4	9	12	8	3	4	6	5	3	2	6	3
ENSG00000279415		1	0	0	0	0	0	1	2	0	0	2	0
ENSG00000279416		0	0	1	0	1	0	0	1	0	0	0	0
ENSG00000279417		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279418	LINC00244	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279419		0	0	0	0	3	0	4	0	0	0	2	2
ENSG00000279420		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279421		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279422		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279423		0	0	0	0	0	0	1	1	0	0	2	0
ENSG00000279425		1	0	0	0	0	0	0	0	0	0	1	1
ENSG00000279426		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279427		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279428		1	0	1	2	0	0	1	3	0	0	0	0
ENSG00000279429		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279430		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279431		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279432		0	1	4	0	3	0	3	2	1	0	0	0
ENSG00000279433		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000279434		0	1	0	0	0	0	0	0	1	0	1	1
ENSG00000279437		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279438		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279439		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279440		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279441		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279442		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279443		1	6	2	1	5	4	5	4	3	6	1	2
ENSG00000279444		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279445	OR4N3BP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279446		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279447		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279450		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279452		1	1	0	4	1	0	1	3	1	1	1	0
ENSG00000279453		68	59	71	70	60	55	67	71	38	52	27	24
ENSG00000279454		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279455		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279456		6	1	2	2	1	6	4	1	1	0	1	0
ENSG00000279457	WASH9P	7	3	6	3	4	5	8	7	4	1	8	4
ENSG00000279458		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279459		0	0	0	0	4	0	2	1	3	3	3	0
ENSG00000279460		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279461		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279462		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279463		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279464		0	0	0	1	0	1	1	0	0	0	0	0
ENSG00000279465		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279466		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279467		1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000279469		0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000279470		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279472		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279474		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279475		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279476		0	0	0	0	1	0	0	2	0	0	0	1
ENSG00000279477		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279478		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279479		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279480		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279481		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279482		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279483		27	29	17	19	11	21	21	16	20	19	14	18
ENSG00000279484	KLHL30-AS1	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000279485		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279486	OR2AG1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279488		0	0	0	0	1	0	0	0	2	0	0	0
ENSG00000279489		0	0	0	0	0	1	1	0	0	1	1	1
ENSG00000279490		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279491		0	11	5	9	7	6	15	7	5	6	8	3
ENSG00000279493		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279494		0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000279495		20	19	22	23	9	16	23	29	28	31	34	29
ENSG00000279497		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279498		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279499		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279500		3	4	3	3	4	4	4	4	1	2	2	2
ENSG00000279501		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279502		0	0	5	0	1	1	1	1	1	1	0	0
ENSG00000279503		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279504		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279505		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279507		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279509		0	0	0	0	0	1	4	1	0	0	1	0
ENSG00000279511		0	0	0	0	0	0	0	0	0	0	0	0
